Probability,Probability (%),Risk,Prediction,MonthlyCharges,TotalCharges
0.11071939541161745,11.071939541161745,Not Risky,No,79.0,143.65
0.15883636760951667,15.883636760951667,Not Risky,No,19.35,1292.65
0.7827510077492584,78.27510077492585,High Risky,Yes,48.75,48.75
0.03528831212000017,3.5288312120000174,Not Risky,No,109.05,7108.2
0.16157620358958738,16.157620358958738,Not Risky,No,25.0,1802.55
0.1740852093079522,17.40852093079522,Not Risky,No,54.9,1505.15
0.8209497806146964,82.09497806146963,High Risky,Yes,24.75,1859.1
0.13607244401234997,13.607244401234997,Not Risky,No,91.15,168.5
0.15682531340090294,15.682531340090295,Not Risky,No,20.15,390.85
0.13247737409834287,13.247737409834286,Not Risky,No,104.35,6339.45
0.17756464503704347,17.756464503704347,Not Risky,No,66.05,1652.4
0.14701877496354016,14.701877496354015,Not Risky,No,71.65,71.65
0.15910098540830062,15.910098540830061,Not Risky,No,20.35,77.5
0.4097879688132621,40.97879688132621,Low Risky,No,92.2,6392.85
0.11873404702118706,11.873404702118705,Not Risky,No,84.25,3264.5
0.1349111181961365,13.49111181961365,Not Risky,No,105.2,4599.15
0.1588431604434183,15.884316044341832,Not Risky,No,19.6,1134.25
0.15809551014886558,15.809551014886559,Not Risky,No,30.4,1621.35
0.28224977136879226,28.224977136879225,Low Risky,No,78.1,947.3
0.15915415275141703,15.915415275141703,Not Risky,No,61.5,2722.2
0.04699451465488477,4.699451465488477,Not Risky,No,69.4,3058.3
0.06821184968541064,6.821184968541064,Not Risky,No,24.75,1769.6
0.6429206693438961,64.29206693438961,Risky,Yes,91.05,6293.75
0.6332008619930533,63.32008619930532,Risky,Yes,89.65,1761.05
0.177021154486003,17.7021154486003,Not Risky,No,73.65,1642.75
0.19752679596482584,19.752679596482583,Not Risky,No,19.4,578.5
0.09520491243576838,9.520491243576839,Not Risky,No,26.2,954.9
0.0613139702082416,6.13139702082416,Not Risky,No,98.7,973.25
0.15843403157975744,15.843403157975743,Not Risky,No,43.85,43.85
0.07061329227026851,7.061329227026851,Not Risky,No,69.7,1490.4
0.8128578438518936,81.28578438518936,High Risky,Yes,38.55,280.0
0.24567331615356158,24.56733161535616,Not Risky,No,53.1,1901.25
0.2445837697640009,24.45837697640009,Not Risky,No,20.65,716.4
0.1585763692550806,15.857636925508059,Not Risky,No,64.45,4720.0
0.23660637509665286,23.660637509665285,Not Risky,No,25.1,930.95
0.331447866295001,33.1447866295001,Low Risky,No,76.35,76.35
0.7306832819699255,73.06832819699255,Risky,Yes,79.15,1676.95
0.04612694220111491,4.612694220111491,Not Risky,No,85.0,2642.05
0.15885853863302082,15.885853863302083,Not Risky,No,95.15,6770.85
0.19662928114216652,19.66292811421665,Not Risky,No,79.35,1835.3
0.15776989961005766,15.776989961005766,Not Risky,No,96.65,1588.25
0.15608672334017545,15.608672334017545,Not Risky,No,75.5,75.5
0.1559536969627975,15.595369696279752,Not Risky,No,19.7,258.35
0.3628223539697812,36.282235396978116,Low Risky,No,20.5,1502.25
0.22452421256169083,22.45242125616908,Not Risky,No,19.2,19.2
0.1922412928288027,19.22412928288027,Not Risky,No,98.35,6929.4
0.20330265995856703,20.330265995856703,Not Risky,No,74.35,4453.3
0.15898833065805607,15.898833065805606,Not Risky,No,51.35,3244.4
0.14149987593797073,14.149987593797073,Not Risky,No,45.65,323.45
0.15927118561178458,15.927118561178458,Not Risky,No,85.3,2661.1
0.14984031421361932,14.984031421361932,Not Risky,No,86.55,2697.4
0.10346475926265122,10.346475926265123,Not Risky,No,73.85,1424.5
0.6611982465298268,66.11982465298269,Risky,Yes,20.3,1401.15
0.04777961880303594,4.777961880303594,Not Risky,No,54.2,1739.6
0.10111481943379978,10.111481943379978,Not Risky,No,90.65,5931.0
0.16894367864786755,16.894367864786755,Not Risky,No,50.9,2333.85
0.5619710759220589,56.19710759220589,Risky,Yes,25.05,949.85
0.6689262721114961,66.89262721114962,Risky,Yes,74.85,572.45
0.6922115917744551,69.22115917744551,Risky,Yes,20.5,696.8
0.22842147752816225,22.842147752816224,Not Risky,No,63.55,1381.8
0.21952608116143177,21.95260811614318,Not Risky,No,44.85,2572.95
0.1727272148876921,17.27272148876921,Not Risky,No,47.95,47.95
0.19816000656177624,19.816000656177625,Not Risky,No,45.1,45.1
0.15520554182988458,15.520554182988459,Not Risky,No,45.0,45.0
0.14879639142472378,14.879639142472378,Not Risky,No,96.0,2122.45
0.1511257858275117,15.112578582751171,Not Risky,No,20.05,20.05
0.15849459707191701,15.849459707191702,Not Risky,No,90.05,4931.8
0.14783667002854983,14.783667002854983,Not Risky,No,25.3,116.95
0.15920096001357387,15.920096001357386,Not Risky,No,108.65,6937.95
0.03157186563646636,3.1571865636466363,Not Risky,No,24.3,1261.7
0.1381352723389143,13.81352723389143,Not Risky,No,75.95,3273.8
0.06780172155603281,6.780172155603282,Not Risky,No,19.7,1415.85
0.3299842927407449,32.99842927407449,Low Risky,No,66.4,3958.2
0.1509733420664061,15.09733420664061,Not Risky,No,35.75,2492.25
0.6918623261765385,69.18623261765386,Risky,Yes,18.8,279.2
0.580199706197712,58.0199706197712,Risky,Yes,19.4,1083.0
0.6468030665379414,64.68030665379413,Risky,Yes,19.3,755.5
0.7229391563628527,72.29391563628526,Risky,Yes,45.55,402.6
0.10981216324015307,10.981216324015307,Not Risky,No,67.45,3252.0
0.11449870939409648,11.449870939409648,Not Risky,No,35.1,68.75
0.15484914689669044,15.484914689669043,Not Risky,No,46.2,46.2
0.22737906797330018,22.73790679733002,Not Risky,No,45.15,45.15
0.1651585041059548,16.51585041059548,Not Risky,No,43.3,43.3
0.15863314447740706,15.863314447740706,Not Risky,No,20.1,936.85
0.5715554749235048,57.15554749235048,Risky,Yes,57.15,2250.65
0.1610760945187534,16.10760945187534,Not Risky,No,58.9,3857.1
0.11751094795580708,11.751094795580707,Not Risky,No,73.2,1441.1
0.11156653446374261,11.15665344637426,Not Risky,No,85.35,4338.6
0.18395349714771383,18.395349714771385,Not Risky,No,19.45,1378.45
0.15615020159863574,15.615020159863574,Not Risky,No,45.95,45.95
0.7627208068096782,76.27208068096782,High Risky,Yes,50.5,2566.3
0.6338492300840626,63.38492300840626,Risky,Yes,25.1,171.0
0.15885505738381397,15.885505738381397,Not Risky,No,60.7,1597.4
0.6066949455868039,60.66949455868039,Risky,Yes,99.0,4744.35
0.16745703129091347,16.745703129091346,Not Risky,No,104.4,6721.6
0.08447759186692831,8.447759186692831,Not Risky,No,83.75,247.25
0.1583508869965942,15.83508869965942,Not Risky,No,44.05,44.05
0.12553294086491937,12.553294086491936,Not Risky,No,24.1,1734.65
0.1589969033854258,15.89969033854258,Not Risky,No,45.55,45.55
0.17220617181199316,17.220617181199316,Not Risky,No,93.8,4539.35
0.15898557376161324,15.898557376161323,Not Risky,No,19.7,804.25
0.18821634389941896,18.821634389941895,Not Risky,No,70.65,5011.15
0.828438428486937,82.84384284869371,High Risky,Yes,86.45,3574.5
0.8762326916763322,87.62326916763323,High Risky,Yes,114.1,8086.4
0.1039884546637089,10.39884546637089,Not Risky,No,95.2,4563.0
0.0979849431437959,9.798494314379589,Not Risky,No,88.55,6362.35
0.16363815948297175,16.363815948297177,Not Risky,No,20.75,67.1
0.0686747128631719,6.86747128631719,Not Risky,No,70.05,70.05
0.07934461325068463,7.9344613250684635,Not Risky,No,86.0,165.45
0.15626266774016595,15.626266774016596,Not Risky,No,44.65,1156.55
0.351479178091136,35.1479178091136,Low Risky,No,60.2,1834.15
0.08450172359058634,8.450172359058634,Not Risky,No,100.5,3653.35
0.15902322994291415,15.902322994291415,Not Risky,No,55.45,1477.65
0.2935622161556842,29.35622161556842,Low Risky,No,70.3,1706.45
0.6041348145786225,60.41348145786225,Risky,Yes,60.4,3953.7
0.6043558463875858,60.43558463875858,Risky,Yes,72.65,1194.3
0.2056456889949486,20.56456889949486,Not Risky,No,55.8,1327.85
0.17281071606568638,17.281071606568638,Not Risky,No,31.1,419.7
0.15665969498725055,15.665969498725055,Not Risky,No,21.0,21.0
0.10975247017627787,10.975247017627787,Not Risky,No,45.1,45.1
0.11648099579342332,11.648099579342333,Not Risky,No,50.95,207.35
0.7487166641456953,74.87166641456953,Risky,Yes,69.1,1083.7
0.2828610239284531,28.286102392845308,Low Risky,No,43.95,2007.85
0.11212945818719254,11.212945818719254,Not Risky,No,86.5,5882.75
0.06362617141200105,6.362617141200105,Not Risky,No,69.95,2657.55
0.1589816898458707,15.89816898458707,Not Risky,No,50.4,1527.5
0.846675134651355,84.6675134651355,High Risky,Yes,78.95,378.4
0.1620144646976703,16.20144646976703,Not Risky,No,90.95,1612.2
0.09587499837710448,9.587499837710448,Not Risky,No,19.9,76.65
0.1005491993285212,10.05491993285212,Not Risky,No,20.15,260.7
0.3973209553646922,39.73209553646922,Low Risky,No,90.6,6441.85
0.1578716482669385,15.78716482669385,Not Risky,No,92.0,266.8
0.07394547803947583,7.394547803947583,Not Risky,No,94.45,5124.6
0.4700850837720449,47.008508377204485,Low Risky,No,24.85,962.25
0.15882217237025628,15.882217237025628,Not Risky,No,36.0,1382.9
0.10142746094361664,10.142746094361664,Not Risky,No,78.5,571.05
0.15811521145140128,15.811521145140128,Not Risky,No,19.95,1399.35
0.6308013954108446,63.080139541084456,Risky,Yes,20.65,150.0
0.08834706979735969,8.83470697973597,Not Risky,No,30.5,167.2
0.16661864324648457,16.661864324648455,Not Risky,No,106.1,7657.4
0.1585357304960496,15.853573049604961,Not Risky,No,20.5,865.05
0.07740456469467662,7.740456469467662,Not Risky,No,95.5,6153.85
0.5669063475647256,56.690634756472555,Risky,Yes,64.6,174.2
0.047179536601596406,4.71795366015964,Not Risky,No,51.1,1269.6
0.15790664563020496,15.790664563020496,Not Risky,No,84.8,3862.55
0.15528848104713955,15.528848104713955,Not Risky,No,89.1,6352.4
0.06589357997042147,6.589357997042147,Not Risky,No,54.95,1348.5
0.26116872432080124,26.116872432080125,Low Risky,No,50.9,50.9
0.15268760451545166,15.268760451545166,Not Risky,No,20.45,471.55
0.18001370376318024,18.001370376318025,Not Risky,No,85.95,5931.75
0.1691455735259451,16.91455735259451,Not Risky,No,60.35,1404.65
0.05752135289456621,5.752135289456621,Not Risky,No,19.8,726.1
0.8547849138637892,85.47849138637892,High Risky,Yes,85.35,1961.6
0.22971080324211435,22.971080324211435,Not Risky,No,72.1,4194.85
0.15834332137228777,15.834332137228776,Not Risky,No,99.8,4872.45
0.19866088375966587,19.866088375966587,Not Risky,No,107.35,5118.95
0.03680047236562382,3.6800472365623818,Not Risky,No,19.55,658.95
0.7012066122864109,70.1206612286411,Risky,Yes,81.05,81.05
0.1291936269936998,12.91936269936998,Not Risky,No,20.5,76.95
0.1327321952320385,13.27321952320385,Not Risky,No,111.8,5809.75
0.04349167238542635,4.349167238542635,Not Risky,No,20.2,20.2
0.20707325009045777,20.70732500904578,Not Risky,No,19.7,415.9
0.22006264963047442,22.006264963047443,Not Risky,No,79.1,246.5
0.15492073455963631,15.49207345596363,Not Risky,No,19.85,996.95
0.5269433094229291,52.69433094229291,Risky,Yes,60.5,3145.15
0.10612878928562149,10.612878928562148,Not Risky,No,19.55,265.3
0.6901239485086037,69.01239485086037,Risky,Yes,20.9,20.9
0.25563044036599025,25.563044036599024,Low Risky,No,21.05,21.05
0.1584696757624361,15.846967576243609,Not Risky,No,71.5,4576.3
0.16129093063172295,16.129093063172295,Not Risky,No,54.65,189.1
0.1580208898603229,15.80208898603229,Not Risky,No,19.2,908.15
0.8171648625298817,81.71648625298818,High Risky,Yes,49.8,49.8
0.1558569230168849,15.58569230168849,Not Risky,No,25.5,215.2
0.15828784292394227,15.828784292394227,Not Risky,No,20.5,1500.95
0.16354260439885723,16.354260439885724,Not Risky,No,90.4,5099.15
0.26367854685155767,26.367854685155766,Low Risky,No,90.25,6385.95
0.801640962222361,80.1640962222361,High Risky,Yes,80.75,159.45
0.8684384515347813,86.84384515347813,High Risky,Yes,104.6,6885.75
0.17394680305779936,17.394680305779936,Not Risky,No,91.85,5940.85
0.15815139261822556,15.815139261822555,Not Risky,No,50.2,668.85
0.1478914878155122,14.78914878155122,Not Risky,No,95.5,1916.2
0.2024226112646531,20.242261126465312,Not Risky,No,75.35,75.35
0.36205989867303096,36.205989867303096,Low Risky,No,75.45,75.45
0.1342664948198802,13.42664948198802,Not Risky,No,95.4,4613.95
0.12373818214725506,12.373818214725505,Not Risky,No,101.3,7261.25
0.17993543599167855,17.993543599167854,Not Risky,No,53.1,2459.8
0.4934322751487611,49.34322751487611,Low Risky,No,84.85,2048.8
0.15649622317974793,15.649622317974792,Not Risky,No,34.25,163.55
0.09008633115271605,9.008633115271605,Not Risky,No,88.6,2888.7
0.11924515846793586,11.924515846793586,Not Risky,No,60.15,2421.6
0.15781887536556202,15.781887536556201,Not Risky,No,99.95,2292.75
0.15521513108905255,15.521513108905255,Not Risky,No,70.7,553.4
0.156509146827267,15.650914682726699,Not Risky,No,54.8,3465.7
0.69574775394878,69.574775394878,Risky,Yes,49.55,1210.4
0.04001338660199433,4.0013386601994325,Not Risky,No,54.8,1291.3
0.2627365920945413,26.27365920945413,Low Risky,No,78.6,5356.45
0.1584193253346319,15.84193253346319,Not Risky,No,100.3,5200.8
0.5575849554285889,55.75849554285889,Risky,Yes,53.6,3237.05
0.03210849600291531,3.2108496002915308,Not Risky,No,81.1,576.65
0.92185712177457,92.185712177457,High Risky,Yes,19.35,433.75
0.23303252207647726,23.303252207647727,Not Risky,No,85.6,1868.4
0.1448018804860412,14.48018804860412,Not Risky,No,80.8,5728.55
0.10869284586853106,10.869284586853107,Not Risky,No,74.95,825.7
0.6304731942915249,63.047319429152495,Risky,Yes,19.6,390.4
0.1590454143311235,15.904541433112351,Not Risky,No,93.55,93.55
0.042867463151099384,4.286746315109938,Not Risky,No,90.7,2845.15
0.09585335478582105,9.585335478582104,Not Risky,No,69.75,3894.4
0.4312410626779815,43.124106267798155,Low Risky,No,20.0,886.4
0.1624873919208573,16.24873919208573,Not Risky,No,95.25,1021.55
0.15705181592354273,15.705181592354272,Not Risky,No,102.1,5885.4
0.1905643988818143,19.05643988818143,Not Risky,No,19.95,268.4
0.16166488962147876,16.166488962147877,Not Risky,No,80.85,2204.35
0.09536924711297355,9.536924711297354,Not Risky,No,90.9,1259.0
0.4798967093596395,47.98967093596395,Low Risky,No,29.2,309.1
0.14059309651932853,14.059309651932853,Not Risky,No,93.3,6398.05
0.3320520188757565,33.205201887575654,Low Risky,No,89.15,2257.75
0.6786413756483032,67.86413756483032,Risky,Yes,108.85,6287.25
0.0312765120017851,3.12765120017851,Not Risky,No,46.35,1662.05
0.8530420442093939,85.30420442093939,High Risky,Yes,84.75,1350.15
0.155565045921302,15.5565045921302,Not Risky,No,78.75,3600.65
0.15677722031629626,15.677722031629626,Not Risky,No,83.55,1329.15
0.6978570246985156,69.78570246985156,Risky,Yes,45.7,45.7
0.2533794221941442,25.337942219414423,Low Risky,No,19.6,422.5
0.494064192458397,49.4064192458397,Low Risky,No,69.95,69.95
0.11869904874251162,11.869904874251162,Not Risky,No,67.85,4627.65
0.14299082967841384,14.299082967841384,Not Risky,No,105.65,6717.9
0.16027003106913684,16.027003106913686,Not Risky,No,44.6,97.1
0.2269404929376454,22.69404929376454,Not Risky,No,74.95,1710.45
0.15705156841106244,15.705156841106243,Not Risky,No,75.5,637.4
0.5320508650722603,53.20508650722603,Risky,Yes,20.15,117.95
0.8372474093997753,83.72474093997752,High Risky,Yes,45.2,2460.55
0.687654291164196,68.7654291164196,Risky,Yes,95.25,5464.65
0.15786120306999138,15.786120306999138,Not Risky,No,89.85,2165.05
0.7269187423118827,72.69187423118827,Risky,Yes,100.45,4941.8
0.1507351759012883,15.07351759012883,Not Risky,No,47.15,223.15
0.17433790343632244,17.433790343632243,Not Risky,No,80.2,181.1
0.04640558200773161,4.640558200773161,Not Risky,No,87.1,341.45
0.1355237354852977,13.55237354852977,Not Risky,No,79.25,5731.85
0.10879659936542237,10.879659936542236,Not Risky,No,75.9,357.75
0.6170746626304644,61.70746626304644,Risky,Yes,85.7,4616.1
0.07236391393411612,7.236391393411612,Not Risky,No,98.75,4533.7
0.6166579059153176,61.66579059153175,Risky,Yes,20.1,589.25
0.1574372351869331,15.743723518693308,Not Risky,No,61.8,750.1
0.14349854582690735,14.349854582690735,Not Risky,No,49.9,1410.25
0.15235682858094773,15.235682858094773,Not Risky,No,86.45,830.85
0.3660605450254538,36.60605450254538,Low Risky,No,20.4,743.5
0.7839738988104398,78.39738988104398,High Risky,Yes,45.3,45.3
0.4767489625080003,47.67489625080003,Low Risky,No,104.1,7040.85
0.15892124434734173,15.892124434734173,Not Risky,No,75.4,3865.45
0.15851369193871767,15.851369193871767,Not Risky,No,108.15,6825.65
0.03438945901640351,3.4389459016403507,Not Risky,No,86.25,1340.1
0.039622672345718236,3.9622672345718235,Not Risky,No,81.0,371.65
0.15656403228341206,15.656403228341206,Not Risky,No,95.7,1184.0
0.5081766517406776,50.81766517406776,Risky,Yes,116.85,8477.7
0.36950407051981526,36.95040705198153,Low Risky,No,105.75,7382.85
0.41752376213471026,41.752376213471024,Low Risky,No,20.15,456.85
0.2304765397373317,23.04765397373317,Not Risky,No,19.6,331.6
0.10684533464267831,10.684533464267831,Not Risky,No,90.6,6056.15
0.1371745806674128,13.717458066741282,Not Risky,No,60.95,134.6
0.8630710900482382,86.30710900482383,High Risky,Yes,25.05,125.5
0.8081734110556177,80.81734110556177,High Risky,Yes,88.15,1390.6
0.2523228816649454,25.232288166494538,Low Risky,No,20.2,20.2
0.25143517467018284,25.143517467018285,Low Risky,No,60.3,2511.3
0.15831992396280664,15.831992396280665,Not Risky,No,63.95,2737.05
0.07835627760865031,7.835627760865031,Not Risky,No,74.3,74.3
0.10760839398304661,10.760839398304661,Not Risky,No,70.6,70.6
0.3138346650410042,31.383466504100422,Low Risky,No,90.8,2361.8
0.07631370593149718,7.631370593149718,Not Risky,No,79.35,1730.35
0.15718206101166685,15.718206101166684,Not Risky,No,90.55,6404.0
0.533192215960773,53.319221596077305,Risky,Yes,19.45,165.35
0.6528160754380308,65.28160754380308,Risky,Yes,64.45,1867.6
0.30296323563489275,30.296323563489274,Low Risky,No,69.65,1043.3
0.15703153995532768,15.703153995532768,Not Risky,No,19.5,128.6
0.1588241989817927,15.88241989817927,Not Risky,No,110.5,7455.45
0.15780764918414938,15.780764918414938,Not Risky,No,24.7,24.7
0.1787971565217227,17.87971565217227,Not Risky,No,77.4,206.15
0.1672008227431438,16.72008227431438,Not Risky,No,96.8,2030.3
0.7137053014630081,71.37053014630081,Risky,Yes,85.4,5869.4
0.1590924199692507,15.909241996925068,Not Risky,No,47.6,3377.8
0.1573049310535751,15.73049310535751,Not Risky,No,19.4,1346.2
0.16790009421203791,16.79000942120379,Not Risky,No,103.85,4946.05
0.15895435796727625,15.895435796727625,Not Risky,No,83.35,4065.0
0.1895902974261322,18.95902974261322,Not Risky,No,49.4,106.55
0.15791330619296934,15.791330619296934,Not Risky,No,108.45,4964.7
0.3752094659105505,37.52094659105505,Low Risky,No,81.0,4085.75
0.1577906541141382,15.77906541141382,Not Risky,No,79.2,1742.75
0.13697039427259217,13.697039427259217,Not Risky,No,86.65,6224.8
0.04634088025490533,4.634088025490533,Not Risky,No,92.95,3415.25
0.1967020158407205,19.67020158407205,Not Risky,No,90.35,6325.25
0.15719409258766368,15.719409258766367,Not Risky,No,48.7,340.25
0.15874248987131304,15.874248987131304,Not Risky,No,25.15,1683.6
0.14483589787317902,14.483589787317902,Not Risky,No,76.4,3966.3
0.8584878820124642,85.84878820124642,High Risky,Yes,19.55,608.5
0.1436818187229584,14.36818187229584,Not Risky,No,85.35,2896.6
0.15620783335990773,15.620783335990772,Not Risky,No,24.8,1514.85
0.07125306171422886,7.125306171422887,Not Risky,No,103.15,6792.45
0.04574935293586396,4.574935293586396,Not Risky,No,100.75,4669.2
0.15487463998396103,15.487463998396104,Not Risky,No,95.6,95.6
0.1708822738893108,17.08822738893108,Not Risky,No,59.75,2934.3
0.14118498481740138,14.118498481740138,Not Risky,No,94.1,6302.8
0.8090997287867173,80.90997287867174,High Risky,Yes,19.35,779.2
0.0937156037452791,9.37156037452791,Not Risky,No,19.9,283.75
0.15678564958905764,15.678564958905763,Not Risky,No,108.15,4600.7
0.15809484538602403,15.809484538602403,Not Risky,No,101.05,5594.0
0.17885886887037686,17.885886887037685,Not Risky,No,59.1,772.85
0.04352077152779527,4.352077152779527,Not Risky,No,71.35,71.35
0.238083377489154,23.808337748915402,Not Risky,No,55.85,857.8
0.7516578623904384,75.16578623904384,High Risky,Yes,106.05,7554.05
0.2689402339910661,26.894023399106608,Low Risky,No,84.1,5981.65
0.2977267887926166,29.77267887926166,Low Risky,No,75.3,1702.9
0.4485346810480729,44.85346810480729,Low Risky,No,24.7,467.15
0.1277961886909906,12.77961886909906,Not Risky,No,20.15,20.15
0.1354437465219688,13.54437465219688,Not Risky,No,69.75,69.75
0.14440297281865686,14.440297281865686,Not Risky,No,93.2,2931.0
0.12007261068940625,12.007261068940625,Not Risky,No,80.85,1400.85
0.1588875540988607,15.888755409886071,Not Risky,No,33.65,137.85
0.08307966278213191,8.307966278213192,Not Risky,No,55.8,1941.5
0.039013010509534665,3.9013010509534665,Not Risky,No,39.7,1932.75
0.8578555311611861,85.7855531161186,High Risky,Yes,29.5,1423.05
0.2617964982360572,26.179649823605722,Low Risky,No,20.15,970.85
0.663826068766487,66.3826068766487,Risky,Yes,79.55,5810.9
0.7588586130427805,75.88586130427805,High Risky,Yes,24.8,223.9
0.15655593092154674,15.655593092154675,Not Risky,No,19.65,391.7
0.15737896674817375,15.737896674817375,Not Risky,No,79.95,79.95
0.15887444807259288,15.887444807259287,Not Risky,No,19.3,19.3
0.2780603930923152,27.80603930923152,Low Risky,No,94.05,811.65
0.5194708018010635,51.947080180106354,Risky,Yes,90.75,174.75
0.6729320887699128,67.29320887699129,Risky,Yes,78.85,3126.85
0.7988487976200824,79.88487976200824,High Risky,Yes,99.5,6841.45
0.14340000977407039,14.340000977407039,Not Risky,No,99.2,3754.6
0.2130714840655475,21.30714840655475,Not Risky,No,80.55,1406.65
0.13623009634848066,13.623009634848065,Not Risky,No,70.2,834.7
0.06623454435420187,6.623454435420187,Not Risky,No,85.2,627.4
0.20409659334024466,20.409659334024465,Not Risky,No,75.25,242.0
0.04380486305927346,4.380486305927346,Not Risky,No,59.45,3157.0
0.09494594090806575,9.494594090806576,Not Risky,No,93.35,3092.0
0.16140296471551327,16.140296471551327,Not Risky,No,44.95,2168.9
0.09944556618669928,9.944556618669928,Not Risky,No,26.1,980.35
0.15787383848348033,15.787383848348032,Not Risky,No,20.2,65.95
0.7075310093256344,70.75310093256344,Risky,Yes,21.25,711.9
0.15880674978558634,15.880674978558634,Not Risky,No,59.4,1952.8
0.2565493069104529,25.65493069104529,Low Risky,No,95.0,4368.85
0.11061689888154354,11.061689888154353,Not Risky,No,61.9,2647.1
0.1376064558790295,13.76064558790295,Not Risky,No,118.65,8477.6
0.1991713253983775,19.917132539837752,Not Risky,No,54.35,54.35
0.2878770472348388,28.78770472348388,Low Risky,No,64.45,4528.0
0.19533345217150652,19.533345217150654,Not Risky,No,80.15,1790.65
0.5,50.0,Risky,Yes,20.2,845.6
0.15720394380228608,15.720394380228608,Not Risky,No,21.0,1210.3
0.5560286596355241,55.602865963552404,Risky,Yes,20.45,20.45
0.122350350819894,12.2350350819894,Not Risky,No,75.85,854.45
0.13075825106749825,13.075825106749825,Not Risky,No,80.45,2429.1
0.868217296554525,86.8217296554525,High Risky,Yes,24.95,100.4
0.1594666416073698,15.946664160736981,Not Risky,No,75.5,5229.45
0.1076976968534612,10.76976968534612,Not Risky,No,44.45,44.45
0.030740106628978425,3.0740106628978423,Not Risky,No,42.35,1716.45
0.8540106193639105,85.40106193639106,High Risky,Yes,74.55,3023.55
0.2054991492701697,20.54991492701697,Not Risky,No,75.3,75.3
0.15963744210058428,15.963744210058428,Not Risky,No,94.8,4837.6
0.42867256561374456,42.867256561374454,Low Risky,No,48.15,2032.3
0.07862949207570583,7.8629492075705825,Not Risky,No,19.65,436.9
0.13881930210473692,13.881930210473692,Not Risky,No,70.55,70.55
0.5629739251916095,56.29739251916095,Risky,Yes,20.15,20.15
0.17676010941195608,17.676010941195607,Not Risky,No,106.6,5893.95
0.052862341559403815,5.286234155940382,Not Risky,No,91.0,1430.05
0.08203159262019684,8.203159262019684,Not Risky,No,25.4,313.0
0.17216560149911833,17.21656014991183,Not Risky,No,69.95,3871.85
0.45487581363166274,45.48758136316627,Low Risky,No,66.85,458.1
0.429823049811579,42.982304981157895,Low Risky,No,86.15,2745.7
0.15554683113999732,15.554683113999731,Not Risky,No,20.15,341.35
0.04977847527835687,4.977847527835687,Not Risky,No,64.85,1336.8
0.09337622082268322,9.337622082268322,Not Risky,No,74.85,2181.75
0.1837049111845407,18.37049111845407,Not Risky,No,50.5,147.75
0.32228841227546245,32.22884122754625,Low Risky,No,72.9,818.45
0.1582355766138728,15.82355766138728,Not Risky,No,115.05,7133.45
0.7505103098938967,75.05103098938967,High Risky,Yes,19.0,348.8
0.21286164572512664,21.286164572512664,Not Risky,No,19.55,128.6
0.032481136433574975,3.2481136433574975,Not Risky,No,101.1,4674.4
0.24185037315982114,24.185037315982115,Not Risky,No,84.1,1737.45
0.8167724927300828,81.67724927300827,High Risky,Yes,24.15,1498.85
0.16434051539581368,16.434051539581368,Not Risky,No,50.1,50.1
0.15369505176837628,15.369505176837627,Not Risky,No,74.6,1797.75
0.05872439508025613,5.872439508025613,Not Risky,No,19.75,498.1
0.15883148499191946,15.883148499191947,Not Risky,No,85.0,2624.25
0.8133235288113696,81.33235288113696,High Risky,Yes,80.55,184.1
0.1862115727135851,18.62115727135851,Not Risky,No,106.8,5498.8
0.29062327655062736,29.062327655062738,Low Risky,No,84.5,4845.4
0.15739084224424657,15.739084224424657,Not Risky,No,25.05,369.1
0.04431961662419876,4.4319616624198765,Not Risky,No,83.7,6096.9
0.1566696643083472,15.66696643083472,Not Risky,No,75.8,160.75
0.6312193029256149,63.12193029256149,Risky,Yes,96.6,2684.35
0.660356648505996,66.0356648505996,Risky,Yes,98.5,3004.15
0.15280705955757914,15.280705955757915,Not Risky,No,101.1,6994.8
0.08898385262867092,8.898385262867093,Not Risky,No,20.2,273.25
0.6681459501489905,66.81459501489904,Risky,Yes,94.05,5483.9
0.5837188491269156,58.37188491269156,Risky,Yes,95.25,1233.65
0.7553244280695022,75.53244280695021,High Risky,Yes,74.4,527.9
0.03499100595570872,3.499100595570872,Not Risky,No,81.0,4985.9
0.1586517976649705,15.86517976649705,Not Risky,No,60.25,1258.35
0.15762267169976749,15.762267169976749,Not Risky,No,60.85,111.4
0.1579014789695135,15.790147896951352,Not Risky,No,43.95,43.95
0.1330423481360728,13.30423481360728,Not Risky,No,86.05,308.1
0.1377408564179095,13.77408564179095,Not Risky,No,20.25,383.65
0.15782894184590246,15.782894184590246,Not Risky,No,85.15,2555.9
0.14509046115881863,14.509046115881862,Not Risky,No,19.4,1284.2
0.1604845444219919,16.04845444219919,Not Risky,No,102.65,7550.3
0.5172384851610252,51.72384851610252,Risky,Yes,19.9,1110.05
0.8944008667247637,89.44008667247637,High Risky,Yes,19.55,99.6
0.11124945541997944,11.124945541997944,Not Risky,No,95.5,6707.15
0.1058108622383608,10.58108622383608,Not Risky,No,84.15,4164.4
0.15810290279816747,15.810290279816746,Not Risky,No,103.2,5873.75
0.11283082743258589,11.28308274325859,Not Risky,No,50.2,109.25
0.15801381488116412,15.801381488116412,Not Risky,No,88.55,179.25
0.15835933447625392,15.835933447625392,Not Risky,No,54.75,1338.15
0.9037799487596007,90.37799487596007,High Risky,Yes,19.95,862.4
